ID,start_time,end_time,player,team,action,half,pos_x,pos_y
1022,25:42,26:02,16. Emily Ann Sonnett,Portland Thorns,Passes accurate,1st half,32.1,38.3
1023,25:42,26:02,16. Emily Ann Sonnett,Portland Thorns,Positional attacks,1st half,32.1,38.3
1024,25:43,26:03,24. Adrianna Nichole Franch,Portland Thorns,Positional attacks,1st half,14.1,35.7
1025,25:45,26:05,24. Adrianna Nichole Franch,Portland Thorns,Passes (inaccurate),1st half,15.3,32.1
1026,25:45,26:05,24. Adrianna Nichole Franch,Portland Thorns,Positional attacks,1st half,15.3,32.1
1027,25:57,26:17,7. Stephanie-Elise Catley,OL Reign,Positional attacks,1st half,54.6,68.0
1028,25:57,26:17,7. Stephanie-Elise Catley,OL Reign,Passes accurate,1st half,54.6,68.0
1029,25:58,26:18,15. Megan Anna Rapinoe,OL Reign,Positional attacks,1st half,73.5,60.3
1030,26:00,26:20,15. Megan Anna Rapinoe,OL Reign,Passes accurate,1st half,69.3,56.7
1031,26:00,26:20,15. Megan Anna Rapinoe,OL Reign,Positional attacks,1st half,69.3,56.7
1032,26:02,26:22,20. Rumi Utsugi,OL Reign,Positional attacks,1st half,57.1,54.6
1033,26:03,26:23,20. Rumi Utsugi,OL Reign,Positional attacks,1st half,57.1,59.1
1034,26:03,26:23,20. Rumi Utsugi,OL Reign,Passes accurate,1st half,57.1,59.1
1035,26:04,26:24,7. Stephanie-Elise Catley,OL Reign,Positional attacks,1st half,62.2,65.1
1036,26:04,26:24,7. Stephanie-Elise Catley,OL Reign,Lost balls,1st half,65.3,63.2
1037,26:04,26:24,7. Stephanie-Elise Catley,OL Reign,Passes (inaccurate),1st half,62.2,65.1
1038,26:04,26:24,23. Margaret Purce,Portland Thorns,Interceptions,1st half,39.7,4.8
1039,26:04,26:24,23. Margaret Purce,Portland Thorns,Positional attacks,1st half,39.7,4.8
1040,26:05,26:25,23. Margaret Purce,Portland Thorns,Passes (inaccurate),1st half,37.2,3.1
1041,26:16,26:36,7. Stephanie-Elise Catley,OL Reign,Passes accurate,1st half,58.2,68.0
1042,26:16,26:36,7. Stephanie-Elise Catley,OL Reign,Positional attacks,1st half,58.2,68.0
1043,26:18,26:38,10. Jessica Anne Fishlock,OL Reign,Positional attacks,1st half,79.4,62.5
1044,26:22,26:42,10. Jessica Anne Fishlock,OL Reign,Passes accurate,1st half,84.4,65.6
1045,26:22,26:42,10. Jessica Anne Fishlock,OL Reign,Positional attacks,1st half,84.4,65.6
1046,26:23,26:43,15. Megan Anna Rapinoe,OL Reign,Positional attacks,1st half,80.0,59.6
1047,26:23,26:43,15. Megan Anna Rapinoe,OL Reign,Passes accurate,1st half,80.0,59.6
1048,26:24,26:44,10. Jessica Anne Fishlock,OL Reign,Positional attacks,1st half,91.6,62.3
1049,26:26,26:46,16. Emily Ann Sonnett,Portland Thorns,Fouls,1st half,7.3,11.0
1050,26:26,26:46,16. Emily Ann Sonnett,Portland Thorns,Positional attacks,1st half,7.3,11.0
1051,27:36,28:26,24. Adrianna Nichole Franch,Portland Thorns,Goals conceded,1st half,3.4,40.0
1052,27:36,28:26,22. Jasmyne Spencer,OL Reign,Goals,1st half,101.6,28.0
1053,27:49,28:09,15. Megan Anna Rapinoe,OL Reign,Shot into the bar/post,1st half,99.5,57.5
1054,27:49,28:09,15. Megan Anna Rapinoe,OL Reign,Free-kick attacks,1st half,99.5,57.5
1055,27:49,28:09,24. Adrianna Nichole Franch,Portland Thorns,Wide shot (Goalkeepers),1st half,5.5,10.5
1056,27:49,28:09,15. Megan Anna Rapinoe,OL Reign,Shots,1st half,99.5,57.5
1057,27:51,28:11,22. Jasmyne Spencer,OL Reign,Free-kick attacks,1st half,0.0,0.0
1058,27:51,28:11,22. Jasmyne Spencer,OL Reign,Free-kick attacks,1st half,0.0,0.0
1059,27:51,28:11,22. Jasmyne Spencer,OL Reign,Picking-ups (in opp. half),1st half,101.6,28.0
1060,27:51,28:11,22. Jasmyne Spencer,OL Reign,Picking-ups,1st half,101.6,28.0
1061,27:51,28:11,22. Jasmyne Spencer,OL Reign,Free-kick attacks,1st half,101.6,28.0
1062,27:51,28:11,22. Jasmyne Spencer,OL Reign,Free-kick attacks,1st half,101.6,28.0
1063,27:51,28:11,12. Christine Margaret Sinclair,Portland Thorns,Errors,1st half,0.0,0.0
1064,27:51,28:11,12. Christine Margaret Sinclair,Portland Thorns,Errors leading to goal,1st half,0.0,0.0
1065,28:42,29:02,10. Lindsey Michelle Horan,Portland Thorns,Passes accurate,1st half,41.4,41.2
1066,28:42,29:02,10. Lindsey Michelle Horan,Portland Thorns,Positional attacks,1st half,41.4,41.2
1067,28:44,29:04,23. Margaret Purce,Portland Thorns,Passes (inaccurate),1st half,68.9,8.9
1068,28:44,29:04,23. Margaret Purce,Portland Thorns,Positional attacks,1st half,68.9,8.9
1069,29:12,29:32,1. Lydia Grace Yilkari Williams,OL Reign,Passes (inaccurate),1st half,4.6,36.4
1070,29:12,29:32,1. Lydia Grace Yilkari Williams,OL Reign,Lost balls,1st half,33.0,64.4
1071,29:12,29:32,1. Lydia Grace Yilkari Williams,OL Reign,Goal kicks,1st half,4.6,36.4
1072,29:12,29:32,1. Lydia Grace Yilkari Williams,OL Reign,Lost balls (in opp. half),1st half,33.0,64.4
1073,29:15,29:35,23. Margaret Purce,Portland Thorns,Picking-ups (in opp. half),1st half,72.0,3.6
1074,29:15,29:35,23. Margaret Purce,Portland Thorns,Positional attacks,1st half,72.0,3.6
1075,29:15,29:35,23. Margaret Purce,Portland Thorns,Dribbling,1st half,72.0,3.6
1076,29:15,29:35,23. Margaret Purce,Portland Thorns,Picking-ups,1st half,72.0,3.6
1077,29:17,29:37,20. Rumi Utsugi,OL Reign,Tackles (Unsuccessful actions),1st half,28.6,64.9
1078,29:17,29:37,23. Margaret Purce,Portland Thorns,Dribbles (Successful actions),1st half,76.4,3.1
1079,29:17,29:37,20. Rumi Utsugi,OL Reign,Challenges (lost),1st half,28.6,64.9
1080,29:17,29:37,23. Margaret Purce,Portland Thorns,Positional attacks,1st half,76.4,3.1
1081,29:19,29:39,23. Margaret Purce,Portland Thorns,Crosses (inaccurate),1st half,93.7,9.1
1082,29:19,29:39,23. Margaret Purce,Portland Thorns,Positional attacks,1st half,93.7,9.1
1083,29:19,29:39,23. Margaret Purce,Portland Thorns,Positional attacks,1st half,93.7,9.1
1084,29:19,29:39,23. Margaret Purce,Portland Thorns,Passes into the penalty box,1st half,93.7,9.1
1085,29:19,29:39,23. Margaret Purce,Portland Thorns,Passes (inaccurate),1st half,93.7,9.1
1086,29:19,29:39,23. Margaret Purce,Portland Thorns,Lost balls,1st half,93.7,9.1
1087,29:20,29:40,3. Lauren Kate Barnes,OL Reign,Positional attacks,1st half,9.0,44.1
1088,29:20,29:40,3. Lauren Kate Barnes,OL Reign,Passes accurate,1st half,9.0,44.1
1089,29:20,29:40,3. Lauren Kate Barnes,OL Reign,Positional attacks,1st half,9.0,44.1
1090,29:20,29:40,3. Lauren Kate Barnes,OL Reign,Interceptions,1st half,9.0,44.1
1091,29:22,29:42,10. Jessica Anne Fishlock,OL Reign,Positional attacks,1st half,22.5,46.0
1092,29:22,29:42,10. Jessica Anne Fishlock,OL Reign,Dribbling,1st half,22.5,46.0
1093,29:25,29:45,10. Jessica Anne Fishlock,OL Reign,Positional attacks,1st half,34.0,50.3
1094,29:25,29:45,10. Jessica Anne Fishlock,OL Reign,Passes accurate,1st half,34.0,50.3
1095,29:27,29:47,14. Jodie Lee Taylor,OL Reign,Positional attacks,1st half,49.1,44.8
1096,29:28,29:48,14. Jodie Lee Taylor,OL Reign,Challenges (lost),1st half,49.1,44.3
1097,29:28,29:48,14. Jodie Lee Taylor,OL Reign,Positional attacks,1st half,49.1,44.3
1098,29:28,29:48,10. Lindsey Michelle Horan,Portland Thorns,Challenges (won),1st half,55.9,23.7
1099,29:28,29:48,10. Lindsey Michelle Horan,Portland Thorns,Tackles (Successful actions),1st half,55.9,23.7
1100,29:28,29:48,14. Jodie Lee Taylor,OL Reign,Dribbles (Unsuccessful actions),1st half,49.1,44.3
1101,29:30,29:50,16. Emily Ann Sonnett,Portland Thorns,Picking-ups,1st half,51.2,27.5
1102,29:30,29:50,16. Emily Ann Sonnett,Portland Thorns,Positional attacks,1st half,51.2,27.5
1103,29:30,29:50,16. Emily Ann Sonnett,Portland Thorns,Positional attacks,1st half,51.2,27.5
1104,29:30,29:50,10. Jessica Anne Fishlock,OL Reign,Challenges (lost),1st half,53.8,40.5
1105,29:30,29:50,10. Jessica Anne Fishlock,OL Reign,Tackles (Unsuccessful actions),1st half,53.8,40.5
1106,29:30,29:50,16. Emily Ann Sonnett,Portland Thorns,Dribbles (Successful actions),1st half,51.2,27.5
1107,29:33,29:53,22. Jasmyne Spencer,OL Reign,Positional attacks,1st half,49.6,29.0
1108,29:33,29:53,16. Emily Ann Sonnett,Portland Thorns,Challenges (lost),1st half,55.4,39.0
1109,29:33,29:53,22. Jasmyne Spencer,OL Reign,Challenges (won),1st half,49.6,29.0
1110,29:33,29:53,22. Jasmyne Spencer,OL Reign,Tackles (Successful actions),1st half,49.6,29.0
1111,29:35,29:55,4. Megan Leigh Oyster,OL Reign,Positional attacks,1st half,38.0,24.7
1112,29:35,29:55,4. Megan Leigh Oyster,OL Reign,Picking-ups,1st half,38.0,24.7
1113,29:38,29:58,4. Megan Leigh Oyster,OL Reign,Positional attacks,1st half,36.5,20.6
1114,29:38,29:58,4. Megan Leigh Oyster,OL Reign,Passes accurate,1st half,36.5,20.6
1115,29:39,29:59,6. Alexandra Linsley Long Batista,OL Reign,Positional attacks,1st half,31.3,30.2
1116,29:40,30:00,6. Alexandra Linsley Long Batista,OL Reign,Positional attacks,1st half,30.0,32.3
1117,29:40,30:00,6. Alexandra Linsley Long Batista,OL Reign,Passes accurate,1st half,30.0,32.3
1118,29:42,30:02,20. Rumi Utsugi,OL Reign,Positional attacks,1st half,33.4,44.1
1119,29:42,30:02,20. Rumi Utsugi,OL Reign,Passes accurate,1st half,33.6,43.6
1120,29:42,30:02,20. Rumi Utsugi,OL Reign,Positional attacks,1st half,33.6,43.6
1121,29:43,30:03,3. Lauren Kate Barnes,OL Reign,Positional attacks,1st half,26.2,46.5
1122,29:45,30:05,3. Lauren Kate Barnes,OL Reign,Lost balls,1st half,51.2,50.5
1123,29:45,30:05,3. Lauren Kate Barnes,OL Reign,Positional attacks,1st half,26.9,48.1
1124,29:45,30:05,3. Lauren Kate Barnes,OL Reign,Passes (inaccurate),1st half,26.9,48.1
1125,29:45,30:05,3. Lauren Kate Barnes,OL Reign,Lost balls (in opp. half),1st half,51.2,50.5
1126,29:46,30:06,30. Celeste Anais Boureille,Portland Thorns,Counter-attacks,1st half,53.8,17.5
1127,29:46,30:06,30. Celeste Anais Boureille,Portland Thorns,Positional attacks,1st half,53.8,17.5
1128,29:46,30:06,30. Celeste Anais Boureille,Portland Thorns,Passes accurate,1st half,53.8,17.5
1129,29:46,30:06,30. Celeste Anais Boureille,Portland Thorns,Picking-ups (in opp. half),1st half,53.8,17.5
1130,29:46,30:06,30. Celeste Anais Boureille,Portland Thorns,Picking-ups,1st half,53.8,17.5
1131,29:48,30:08,23. Margaret Purce,Portland Thorns,Counter-attacks,1st half,72.0,9.1
1132,29:48,30:08,7. Stephanie-Elise Catley,OL Reign,Counter-attacks,1st half,33.6,59.1
1133,29:48,30:08,7. Stephanie-Elise Catley,OL Reign,Challenges (won),1st half,33.6,59.1
1134,29:48,30:08,23. Margaret Purce,Portland Thorns,Challenges (lost),1st half,71.4,8.9
1135,29:48,30:08,7. Stephanie-Elise Catley,OL Reign,Tackles (Successful actions),1st half,33.6,59.1
1136,29:48,30:08,23. Margaret Purce,Portland Thorns,Lost balls,1st half,71.4,8.9
1137,29:50,30:10,20. Rumi Utsugi,OL Reign,Counter-attacks,1st half,39.1,52.0
1138,29:50,30:10,20. Rumi Utsugi,OL Reign,Passes accurate,1st half,39.1,52.0
1139,29:50,30:10,20. Rumi Utsugi,OL Reign,Picking-ups,1st half,39.1,52.0
1140,29:50,30:10,20. Rumi Utsugi,OL Reign,Counter-attacks,1st half,39.1,52.0
1141,29:51,30:11,15. Megan Anna Rapinoe,OL Reign,Passes accurate,1st half,50.8,54.1
1142,29:51,30:11,15. Megan Anna Rapinoe,OL Reign,Counter-attacks,1st half,50.8,54.1
1143,29:53,30:13,10. Jessica Anne Fishlock,OL Reign,Dribbles (Successful actions),1st half,48.5,49.6
1144,29:53,30:13,10. Jessica Anne Fishlock,OL Reign,Counter-attacks,1st half,48.5,49.6
1145,29:53,30:13,10. Jessica Anne Fishlock,OL Reign,Counter-attacks,1st half,48.5,49.6
1146,29:53,30:13,10. Jessica Anne Fishlock,OL Reign,Dribbling,1st half,48.5,49.6
1147,29:53,30:13,30. Celeste Anais Boureille,Portland Thorns,Challenges (lost),1st half,56.5,18.4
1148,29:53,30:13,30. Celeste Anais Boureille,Portland Thorns,Tackles (Unsuccessful actions),1st half,56.5,18.4
1149,29:56,30:16,10. Jessica Anne Fishlock,OL Reign,Counter-attacks,1st half,62.6,52.4
1150,29:56,30:16,10. Jessica Anne Fishlock,OL Reign,Passes accurate,1st half,62.6,52.4
1151,29:59,30:19,15. Megan Anna Rapinoe,OL Reign,Counter-attacks,1st half,96.8,55.5
1152,29:59,30:19,15. Megan Anna Rapinoe,OL Reign,Dribbling,1st half,96.8,55.5
1153,30:04,30:24,15. Megan Anna Rapinoe,OL Reign,Passes into the penalty box,1st half,100.8,49.3
1154,30:04,30:24,15. Megan Anna Rapinoe,OL Reign,Counter-attacks,1st half,100.8,49.3
1155,30:04,30:24,15. Megan Anna Rapinoe,OL Reign,Passes accurate,1st half,100.8,49.3
1156,30:05,30:25,4. Emily Townsend Menges,Portland Thorns,Counter-attacks,1st half,5.0,34.0
1157,30:05,30:25,4. Emily Townsend Menges,Portland Thorns,Interceptions,1st half,5.0,34.0
1158,30:05,30:25,14. Jodie Lee Taylor,OL Reign,Shots,1st half,98.7,34.0
1159,30:05,30:25,14. Jodie Lee Taylor,OL Reign,Counter-attacks,1st half,98.7,34.0
1160,30:06,30:26,14. Jodie Lee Taylor,OL Reign,Counter-attacks,1st half,97.9,35.4
1161,30:06,30:26,14. Jodie Lee Taylor,OL Reign,Picking-ups (in opp. half),1st half,97.9,35.4
1162,30:06,30:26,14. Jodie Lee Taylor,OL Reign,Picking-ups,1st half,97.9,35.4
1163,30:07,30:27,14. Jodie Lee Taylor,OL Reign,Challenges (lost),1st half,96.4,35.9
1164,30:07,30:27,30. Celeste Anais Boureille,Portland Thorns,Counter-attacks,1st half,8.6,32.1
1165,30:07,30:27,30. Celeste Anais Boureille,Portland Thorns,Challenges (won),1st half,8.6,32.1
1166,30:07,30:27,30. Celeste Anais Boureille,Portland Thorns,Tackles (Successful actions),1st half,8.6,32.1
1167,30:09,30:29,6. Alexandra Linsley Long Batista,OL Reign,Picking-ups (in opp. half),1st half,73.5,30.4
1168,30:09,30:29,6. Alexandra Linsley Long Batista,OL Reign,Counter-attacks,1st half,73.5,30.4
1169,30:09,30:29,6. Alexandra Linsley Long Batista,OL Reign,Picking-ups,1st half,73.5,30.4
1170,30:12,30:32,24. Adrianna Nichole Franch,Portland Thorns,Supersaves,1st half,26.9,41.9
1171,30:12,30:32,6. Alexandra Linsley Long Batista,OL Reign,Counter-attacks,1st half,78.1,26.1
1172,30:12,30:32,6. Alexandra Linsley Long Batista,OL Reign,Shot on target,1st half,78.1,26.1
1173,30:12,30:32,24. Adrianna Nichole Franch,Portland Thorns,Shot on target (saved),1st half,26.9,41.9
1174,30:12,30:32,6. Alexandra Linsley Long Batista,OL Reign,Shots,1st half,78.1,26.1
1175,30:13,30:33,24. Adrianna Nichole Franch,Portland Thorns,Counter-attacks,1st half,1.7,35.9
1176,30:17,30:37,24. Adrianna Nichole Franch,Portland Thorns,Passes accurate,1st half,7.3,39.7
1177,30:22,30:42,10. Lindsey Michelle Horan,Portland Thorns,Lost balls,1st half,42.2,66.3
1178,30:22,30:42,10. Lindsey Michelle Horan,Portland Thorns,Passes (inaccurate),1st half,44.1,63.9
1179,30:22,30:42,10. Lindsey Michelle Horan,Portland Thorns,Lost balls (in opp. half),1st half,42.2,66.3
1180,30:23,30:43,22. Jasmyne Spencer,OL Reign,Interceptions,1st half,62.8,1.7
1181,30:23,30:43,22. Jasmyne Spencer,OL Reign,Interceptions (in opp. half),1st half,62.8,1.7
1182,30:23,30:43,22. Jasmyne Spencer,OL Reign,Challenges (lost),1st half,63.8,1.2
1183,30:23,30:43,17. Tobin Powell Powell Heath,Portland Thorns,Tackles (Successful actions),1st half,41.2,66.8
1184,30:23,30:43,22. Jasmyne Spencer,OL Reign,Dribbles (Unsuccessful actions),1st half,63.8,1.2
1185,30:23,30:43,17. Tobin Powell Powell Heath,Portland Thorns,Challenges (won),1st half,41.2,66.8
1186,30:29,30:49,25. Meghan Elizabeth Klingenberg,Portland Thorns,Passes accurate,1st half,34.2,68.0
1187,30:31,30:51,10. Lindsey Michelle Horan,Portland Thorns,Lost balls (in opp. half),1st half,32.8,57.0
1188,30:31,30:51,10. Lindsey Michelle Horan,Portland Thorns,Passes (inaccurate),1st half,32.1,58.9
1189,30:31,30:51,10. Lindsey Michelle Horan,Portland Thorns,Lost balls,1st half,32.8,57.0
1190,30:32,30:52,10. Jessica Anne Fishlock,OL Reign,Interceptions,1st half,72.2,11.0
1191,30:32,30:52,10. Jessica Anne Fishlock,OL Reign,Interceptions (in opp. half),1st half,72.2,11.0
1192,30:33,30:53,10. Jessica Anne Fishlock,OL Reign,Counter-attacks,1st half,77.1,13.4
1193,30:33,30:53,10. Jessica Anne Fishlock,OL Reign,Passes accurate,1st half,77.1,13.4
1194,30:34,30:54,14. Jodie Lee Taylor,OL Reign,Counter-attacks,1st half,80.6,14.4
1195,30:36,30:56,14. Jodie Lee Taylor,OL Reign,Counter-attacks,1st half,79.8,18.9
1196,30:36,30:56,14. Jodie Lee Taylor,OL Reign,Passes accurate,1st half,79.8,18.9
1197,30:37,30:57,10. Jessica Anne Fishlock,OL Reign,Counter-attacks,1st half,87.6,20.6
1198,30:37,30:57,10. Jessica Anne Fishlock,OL Reign,Passes accurate,1st half,87.8,20.1
1199,30:37,30:57,10. Jessica Anne Fishlock,OL Reign,Counter-attacks,1st half,87.8,20.1
1200,30:39,30:59,22. Jasmyne Spencer,OL Reign,Counter-attacks,1st half,91.8,7.9
1201,30:41,31:01,22. Jasmyne Spencer,OL Reign,Crosses (inaccurate),1st half,97.9,8.9
1202,30:41,31:01,22. Jasmyne Spencer,OL Reign,Passes into the penalty box,1st half,97.9,8.9
1203,30:41,31:01,22. Jasmyne Spencer,OL Reign,Counter-attacks,1st half,97.9,8.9
1204,30:41,31:01,22. Jasmyne Spencer,OL Reign,Counter-attacks,1st half,97.9,8.9
1205,30:41,31:01,22. Jasmyne Spencer,OL Reign,Passes (inaccurate),1st half,97.9,8.9
1206,30:43,31:03,15. Ellie Madison Carpenter,Portland Thorns,Counter-attacks,1st half,3.8,27.1
1207,30:43,31:03,15. Ellie Madison Carpenter,Portland Thorns,Bad ball control,1st half,3.8,27.1
1208,31:14,31:34,15. Megan Anna Rapinoe,OL Reign,Corner attacks,1st half,105.0,67.5
1209,31:14,31:34,15. Megan Anna Rapinoe,OL Reign,Passes into the penalty box,1st half,105.0,67.5
1210,31:14,31:34,15. Megan Anna Rapinoe,OL Reign,Passes (inaccurate),1st half,105.0,67.5
1211,31:14,31:34,15. Megan Anna Rapinoe,OL Reign,Lost balls,1st half,102.3,33.0
1212,31:14,31:34,15. Megan Anna Rapinoe,OL Reign,Corner attacks,1st half,105.0,67.5
1213,31:16,31:36,24. Adrianna Nichole Franch,Portland Thorns,Interceptions,1st half,2.7,35.0
1214,31:16,31:36,24. Adrianna Nichole Franch,Portland Thorns,Corner attacks,1st half,2.7,35.0
1215,31:37,31:57,8. Theresa Eslund,OL Reign,Passes accurate,1st half,91.1,0.0
1216,31:37,31:57,8. Theresa Eslund,OL Reign,Positional attacks,1st half,91.1,0.0
1217,31:39,31:59,20. Rumi Utsugi,OL Reign,Positional attacks,1st half,81.5,8.6
1218,31:40,32:00,20. Rumi Utsugi,OL Reign,Passes accurate,1st half,83.4,8.4
1219,31:40,32:00,20. Rumi Utsugi,OL Reign,Positional attacks,1st half,83.4,8.4
1220,31:42,32:02,8. Theresa Eslund,OL Reign,Positional attacks,1st half,84.6,1.2
1221,31:42,32:02,8. Theresa Eslund,OL Reign,Passes accurate,1st half,85.1,1.2
1222,31:42,32:02,8. Theresa Eslund,OL Reign,Positional attacks,1st half,85.1,1.2
1223,31:43,32:03,20. Rumi Utsugi,OL Reign,Positional attacks,1st half,77.1,3.8
1224,31:45,32:05,20. Rumi Utsugi,OL Reign,Positional attacks,1st half,71.0,3.4
1225,31:45,32:05,20. Rumi Utsugi,OL Reign,Passes accurate,1st half,71.0,3.4
1226,31:47,32:07,4. Megan Leigh Oyster,OL Reign,Positional attacks,1st half,56.9,6.7
1227,31:48,32:08,4. Megan Leigh Oyster,OL Reign,Passes accurate,1st half,56.1,12.7
1228,31:48,32:08,4. Megan Leigh Oyster,OL Reign,Positional attacks,1st half,56.1,12.7
1229,31:49,32:09,3. Lauren Kate Barnes,OL Reign,Positional attacks,1st half,48.5,32.1
1230,31:51,32:11,3. Lauren Kate Barnes,OL Reign,Positional attacks,1st half,50.6,37.4
1231,31:51,32:11,3. Lauren Kate Barnes,OL Reign,Passes (inaccurate),1st half,50.6,37.4
1232,31:53,32:13,16. Emily Ann Sonnett,Portland Thorns,Positional attacks,1st half,20.8,22.0
1233,31:53,32:13,16. Emily Ann Sonnett,Portland Thorns,Interceptions,1st half,20.8,22.0
1234,31:55,32:15,14. Jodie Lee Taylor,OL Reign,Shot on target,1st half,84.6,42.1
1235,31:55,32:15,24. Adrianna Nichole Franch,Portland Thorns,Shot on target (saved),1st half,20.4,25.9
1236,31:55,32:15,14. Jodie Lee Taylor,OL Reign,Positional attacks,1st half,84.6,42.1
1237,31:55,32:15,14. Jodie Lee Taylor,OL Reign,Shots,1st half,84.6,42.1
1238,31:55,32:15,24. Adrianna Nichole Franch,Portland Thorns,Supersaves,1st half,20.4,25.9
1239,31:55,32:15,14. Jodie Lee Taylor,OL Reign,Positional attacks,1st half,84.6,42.1
1240,31:55,32:15,14. Jodie Lee Taylor,OL Reign,Picking-ups (in opp. half),1st half,84.6,42.1
1241,31:55,32:15,14. Jodie Lee Taylor,OL Reign,Picking-ups,1st half,84.6,42.1
1242,31:56,32:16,24. Adrianna Nichole Franch,Portland Thorns,Positional attacks,1st half,2.7,33.5
1243,32:41,33:01,7. Stephanie-Elise Catley,OL Reign,Corner attacks,1st half,105.0,0.0
1244,32:41,33:01,7. Stephanie-Elise Catley,OL Reign,Corner attacks,1st half,105.0,0.0
1245,32:41,33:01,7. Stephanie-Elise Catley,OL Reign,Passes into the penalty box,1st half,105.0,0.0
1246,32:41,33:01,7. Stephanie-Elise Catley,OL Reign,Passes accurate,1st half,105.0,0.0
1247,32:43,33:03,10. Lindsey Michelle Horan,Portland Thorns,Corner attacks,1st half,4.2,33.8
1248,32:43,33:03,10. Lindsey Michelle Horan,Portland Thorns,Air challenges (won),1st half,4.2,33.8
1249,32:43,33:03,6. Alexandra Linsley Long Batista,OL Reign,Challenges (lost),1st half,100.8,34.2
1250,32:43,33:03,10. Lindsey Michelle Horan,Portland Thorns,Challenges (won),1st half,4.2,33.8
1251,32:43,33:03,6. Alexandra Linsley Long Batista,OL Reign,Air challenges (lost),1st half,100.8,34.2
1252,32:43,33:03,15. Megan Anna Rapinoe,OL Reign,Picking-ups (in opp. half),1st half,99.1,40.2
